date_time,is_holiday,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,traffic_volume,air_pollution_index
12/05/2014 00:00,None,33,1,202,3,3,288.52,3.41,0,92,Mist,530,295
12/05/2014 01:00,None,36,2,200,8,8,288.56,4.76,0,90,Rain,267,262
12/05/2014 01:00,None,62,1,202,9,9,288.56,4.76,0,90,Thunderstorm,267,111
12/05/2014 01:00,None,55,3,217,7,7,288.56,4.76,0,90,Mist,267,274
12/05/2014 02:00,None,43,3,210,6,6,288.8,4.89,0,90,Rain,260,185
12/05/2014 02:00,None,37,2,210,9,9,288.8,4.89,0,90,Mist,260,193
12/05/2014 03:00,None,61,3,210,3,3,288.11,0.93,0,90,Rain,315,202
12/05/2014 04:00,None,46,2,210,5,5,287.43,0.51,0,90,Rain,780,204
12/05/2014 04:00,None,50,2,210,3,3,287.43,0.51,0,90,Drizzle,780,30
12/05/2014 05:00,None,50,2,220,5,5,287.48,0.25,0,90,Rain,2740,295
12/05/2014 06:00,None,61,2,220,8,8,287.42,0,0,90,Mist,5800,66
12/05/2014 07:00,None,54,2,210,7,7,286.5,0.51,0,90,Rain,6676,64
12/05/2014 07:00,None,48,3,210,3,3,286.5,0.51,0,90,Mist,6676,11
12/05/2014 08:00,None,42,3,240,5,5,286.81,0.76,0,56,Rain,5747,31
12/05/2014 08:00,None,34,4,220,3,3,286.81,0.76,0,56,Mist,5747,150
12/05/2014 09:00,None,31,1,167,8,8,287.23,0,0,80,Mist,4870,98
12/05/2014 10:00,None,51,7,190,9,9,287.48,1.78,0,80,Rain,4385,84
12/05/2014 10:00,None,51,4,200,7,7,287.48,1.78,0,80,Mist,4385,83
12/05/2014 11:00,None,26,6,180,7,7,287.6,0.3,0,90,Rain,4556,245
12/05/2014 11:00,None,24,5,170,4,4,287.6,0.3,0,90,Mist,4556,174
12/05/2014 11:00,None,24,5,160,7,7,287.6,0.3,0,90,Drizzle,4556,226
12/05/2014 12:00,None,39,1,139,1,1,287.05,0,0,90,Rain,4895,28
12/05/2014 12:00,None,28,1,204,8,8,287.05,0,0,90,Mist,4895,293
12/05/2014 12:00,None,29,2,150,6,6,287.05,0,0,90,Drizzle,4895,197
12/05/2014 13:00,None,34,3,160,1,1,285.93,0.25,0,32,Rain,4902,147
12/05/2014 13:00,None,34,3,160,6,6,285.93,0.25,0,32,Mist,4902,289
12/05/2014 14:00,None,36,5,170,4,4,286.9,0,0,32,Mist,5156,211
12/05/2014 15:00,None,36,6,160,1,1,289.388,0,0,44,Clouds,5760,167
12/05/2014 16:00,None,41,4,150,3,3,286.34,0,0,44,Mist,6290,242
12/05/2014 17:00,None,44,4,160,8,8,285.39,0.56,0,90,Rain,5899,124
12/05/2014 17:00,None,44,4,140,5,5,285.39,0.56,0,90,Mist,5899,234
12/05/2014 18:00,None,51,6,140,2,2,284.68,0.43,0,90,Rain,4298,54
12/05/2014 18:00,None,58,5,120,4,4,284.68,0.43,0,90,Mist,4298,226
12/05/2014 18:00,None,54,5,120,4,4,284.68,0.43,0,90,Drizzle,4298,127
12/05/2014 19:00,None,48,2,180,6,6,284.25,0.34,0,68,Rain,3093,290
12/05/2014 19:00,None,76,4,120,8,8,284.25,0.34,0,68,Drizzle,3093,111
12/05/2014 19:00,None,76,5,100,6,6,284.25,0.34,0,68,Mist,3093,141
12/05/2014 20:00,None,87,0,163,1,1,286.583,0,0,68,Clouds,2690,221
12/05/2014 21:00,None,87,5,100,5,5,282.88,0.91,0,90,Rain,2331,211
12/05/2014 22:00,None,85,1,51,6,6,282.62,1.28,0,90,Rain,1466,296
12/05/2014 23:00,None,85,1,48,1,1,282.57,0.25,0,90,Rain,922,156
13/05/2014 00:00,None,100,9,120,4,4,282.61,0.25,0,90,Rain,542,267
13/05/2014 00:00,None,86,6,129,5,5,282.61,0.25,0,90,Mist,542,269
13/05/2014 01:00,None,93,6,130,1,1,282.52,0,0,92,Clouds,354,42
13/05/2014 02:00,None,87,7,140,6,6,282.3,0,0,90,Clouds,265,27
13/05/2014 03:00,None,75,6,134,8,8,281.81,0.34,0,90,Rain,350,169
13/05/2014 04:00,None,75,4,133,3,3,281.58,0,0,64,Clouds,797,124
13/05/2014 05:00,None,87,5,120,7,7,281.44,0.25,0,90,Rain,2871,217
13/05/2014 06:00,None,82,1,225,1,1,281.09,0,0,90,Clouds,6095,170
13/05/2014 07:00,None,93,3,150,1,1,281.04,0,0,64,Clouds,6647,299
13/05/2014 08:00,None,93,3,130,6,6,281.14,0,0,64,Clouds,6086,56
13/05/2014 09:00,None,93,4,130,8,8,281.18,0.25,0,56,Rain,5181,61
13/05/2014 10:00,None,93,2,130,8,8,281.32,0,0,56,Clouds,4506,61
13/05/2014 11:00,None,100,1,150,4,4,281.673,0,0,56,Clouds,4805,180
13/05/2014 12:00,None,100,1,53,6,6,284.418,0,0,44,Clouds,4929,115
13/05/2014 13:00,None,93,1,53,2,2,283.26,0,0,44,Clouds,5031,107
13/05/2014 14:00,None,89,1,196,6,6,283.59,0,0,44,Clouds,5395,218
13/05/2014 15:00,None,100,1,60,6,6,284.03,0.25,0,32,Rain,6110,140
13/05/2014 16:00,None,93,2,239,5,5,283.9,0,0,32,Clouds,6908,231
13/05/2014 17:00,None,87,2,239,5,5,283.97,0,0,75,Clouds,6766,232
13/05/2014 18:00,None,87,2,303,5,5,284.29,0.25,0,75,Rain,4817,136
13/05/2014 19:00,None,92,0,112,9,9,284.15,0,0,32,Clouds,3484,135
13/05/2014 20:00,None,97,2,4,9,9,283.44,0,0,32,Clouds,2816,139
13/05/2014 21:00,None,72,1,250,7,7,281.516,0,0,0,Clear,2413,205
13/05/2014 22:00,None,72,2,4,2,2,281.77,0,0,1,Clear,1957,53
13/05/2014 23:00,None,72,0,315,3,3,280.68,0.25,0,1,Rain,3759,197
14/05/2014 00:00,None,60,2,215,4,4,279.63,0,0,1,Clear,1035,253
14/05/2014 01:00,None,46,1,210,6,6,278.388,0,0,0,Clear,472,100
14/05/2014 02:00,None,47,2,190,9,9,278.22,0,0,1,Clear,313,24
14/05/2014 03:00,None,44,1,160,5,5,276.526,0,0,0,Clear,371,191
14/05/2014 04:00,None,62,0,292,4,4,277.3,0,0,1,Clear,825,71
14/05/2014 05:00,None,62,2,267,1,1,276.66,0,0,1,Clear,2846,87
14/05/2014 06:00,None,60,1,200,9,9,276.42,0,0,1,Clear,6076,283
14/05/2014 07:00,None,68,2,210,4,4,277.78,0,0,0,Clear,6715,260
14/05/2014 08:00,None,82,2,200,1,1,280.13,0,0,0,Clear,6228,80
14/05/2014 09:00,None,68,1,211,5,5,281.99,0,0,20,Clouds,5222,33
14/05/2014 10:00,None,88,2,270,3,3,284.767,0,0,20,Clouds,4842,143
14/05/2014 11:00,None,68,2,302,1,1,285.77,0.25,0,40,Rain,4831,255
14/05/2014 12:00,None,70,2,310,4,4,286.68,0,0,20,Clouds,5103,211
14/05/2014 13:00,None,71,3,300,1,1,287,0,0,20,Clouds,5200,31
14/05/2014 14:00,None,76,3,280,7,7,287.17,0,0,20,Clouds,5457,170
14/05/2014 15:00,None,76,3,270,3,3,287.53,0,0,75,Clouds,6070,224
14/05/2014 16:00,None,81,2,280,7,7,287.81,0,0,40,Clouds,6825,55
14/05/2014 17:00,None,66,5,310,8,8,287.7,0,0,64,Clouds,6783,114
14/05/2014 18:00,None,66,3,300,5,5,286.91,0,0,40,Clouds,5125,179
14/05/2014 19:00,None,68,5,319,9,9,286.26,0,0,8,Clear,3679,94
14/05/2014 20:00,None,58,5,260,4,4,284.9,0,0,8,Clear,3231,86
14/05/2014 21:00,None,63,3,290,7,7,283.46,0,0,40,Clouds,3068,51
14/05/2014 22:00,None,59,5,280,3,3,281.92,0,0,40,Clouds,2257,22
14/05/2014 23:00,None,56,6,312,4,4,281.07,0,0,75,Clouds,1222,18
15/05/2014 00:00,None,63,5,310,4,4,277.196,0,0,0,Clear,721,22
15/05/2014 01:00,None,63,5,330,8,8,279.41,0.25,0,40,Rain,344,31
15/05/2014 02:00,None,59,5,340,4,4,278.84,0.25,0,40,Rain,289,49
15/05/2014 03:00,None,55,4,300,2,2,278,0,0,90,Clouds,361,136
15/05/2014 04:00,None,54,5,319,6,6,277.82,0,0,90,Clouds,823,178
15/05/2014 05:00,None,56,5,319,6,6,277.6,0,0,90,Clouds,2912,272
15/05/2014 06:00,None,67,2,310,5,5,277.47,0,0,90,Clouds,5978,231
15/05/2014 07:00,None,71,3,314,4,4,277.72,0,0,90,Clouds,6875,232
15/05/2014 08:00,None,76,3,314,4,4,278.64,0,0,56,Clouds,6211,130
15/05/2014 09:00,None,81,2,350,5,5,280.23,0,0,1,Clear,5670,231
15/05/2014 10:00,None,100,3,317,1,1,280.99,0,0,32,Clouds,4916,88
15/05/2014 11:00,None,86,3,317,5,5,280.92,0,0,32,Clouds,5977,108
15/05/2014 12:00,None,93,3,338,7,7,281.39,0,0,80,Clouds,5423,244
15/05/2014 13:00,None,93,3,338,9,9,282.736,0,0,80,Clouds,5468,195
15/05/2014 14:00,None,93,1,340,3,3,282.08,0,0,80,Clouds,5575,288
15/05/2014 15:00,None,93,1,336,1,1,283.73,0,0,44,Clouds,6224,190
15/05/2014 16:00,None,78,1,336,7,7,281.92,0,0,44,Clouds,6539,285
15/05/2014 17:00,None,87,2,360,2,2,281.8,0,0,44,Clouds,6315,245
15/05/2014 18:00,None,71,1,10,2,2,282.248,0,0,76,Clouds,4746,155
15/05/2014 19:00,None,67,2,318,5,5,281.21,0,0,76,Clouds,3589,77
15/05/2014 20:00,None,71,2,318,5,5,280.64,0,0,76,Clouds,3349,185
15/05/2014 21:00,None,47,2,304,4,4,280.09,0.25,0,90,Rain,3284,29
15/05/2014 22:00,None,52,2,20,6,6,279.86,0,0,68,Clouds,2177,81
15/05/2014 23:00,None,48,2,30,9,9,280.215,0,0,68,Clouds,1321,114
16/05/2014 00:00,None,45,4,330,5,5,279.54,0,0,32,Clouds,741,16
16/05/2014 01:00,None,43,2,330,2,2,279.21,0,0,90,Clouds,477,62
16/05/2014 02:00,None,37,2,330,8,8,278.75,0,0,32,Clouds,386,276
16/05/2014 03:00,None,33,3,344,9,9,278.23,0,0,20,Clouds,499,213
16/05/2014 04:00,None,37,1,350,7,7,277.64,0,0,20,Clouds,785,41
16/05/2014 05:00,None,36,3,344,9,9,277.48,0,0,8,Clear,2732,200
16/05/2014 06:00,None,48,1,354,2,2,277.37,0,0,0,Clear,5577,192
16/05/2014 07:00,None,71,1,354,2,2,278.27,0,0,0,Clear,6503,196
16/05/2014 08:00,None,66,1,354,4,4,279.73,0,0,12,Clouds,5857,163
16/05/2014 09:00,None,71,0,233,5,5,280.8,0,0,90,Clouds,5639,60
16/05/2014 10:00,None,87,0,233,5,5,282.05,0,0,12,Clouds,4781,298
16/05/2014 11:00,None,93,0,233,1,1,282.15,0,0,40,Clouds,5379,35
16/05/2014 12:00,None,80,0,256,5,5,283.2,0,0,48,Clouds,5669,287
16/05/2014 13:00,None,87,0,256,4,4,283.54,0,0,48,Clouds,5482,219
16/05/2014 14:00,None,93,1,110,1,1,284.06,0,0,48,Clouds,5860,262
16/05/2014 15:00,None,100,2,60,5,5,284.5,0,0,90,Clouds,6154,200
16/05/2014 16:00,None,78,1,98,3,3,284.68,0,0,48,Clouds,6361,154
16/05/2014 17:00,None,62,1,98,7,7,285.06,0,0,48,Clouds,6185,50
16/05/2014 18:00,None,59,2,158,5,5,285.07,0,0,56,Clouds,5254,85
16/05/2014 19:00,None,52,2,200,8,8,284.66,0,0,56,Clouds,3984,170
16/05/2014 20:00,None,49,2,160,4,4,284.17,0,0,56,Clouds,3117,297
16/05/2014 21:00,None,43,2,120,9,9,283.4,0,0,90,Clouds,2984,158
16/05/2014 22:00,None,37,3,166,4,4,282.2,0,0,75,Clouds,2897,201
16/05/2014 23:00,None,38,2,140,7,7,281.13,0,0,75,Clouds,2282,75
17/05/2014 00:00,None,38,1,230,5,5,279.47,0,0,1,Clear,1304,186
17/05/2014 01:00,None,36,1,190,7,7,278.79,0,0,40,Clouds,835,40
17/05/2014 02:00,None,33,3,173,9,9,278.57,0,0,40,Clouds,620,208
17/05/2014 03:00,None,33,1,180,5,5,278.5,0,0,40,Clouds,387,83
17/05/2014 04:00,None,32,3,166,8,8,278.49,0,0,1,Clear,431,120
17/05/2014 05:00,None,46,3,166,2,2,278.68,0,0,1,Clear,876,103
17/05/2014 06:00,None,40,2,120,2,2,278.66,0,0,1,Clear,1725,178
17/05/2014 07:00,None,51,3,146,7,7,279.14,0,0,0,Clear,2499,270
17/05/2014 08:00,None,57,3,146,9,9,281.63,0,0,1,Clear,3545,222
17/05/2014 09:00,None,55,2,110,9,9,284.2,0,0,0,Clear,4045,271
17/05/2014 10:00,None,58,4,162,5,5,286.77,0,0,0,Clear,4448,281
17/05/2014 11:00,None,59,4,162,1,1,288.44,0,0,1,Clear,4854,217
17/05/2014 12:00,None,60,4,176,6,6,289.76,0,0,1,Clear,5295,92
17/05/2014 13:00,None,64,4,176,5,5,290.37,0,0,40,Clouds,5001,249
17/05/2014 14:00,None,71,1,141,3,3,290.83,0,0,0,Haze,5308,132
17/05/2014 15:00,None,74,4,158,6,6,291.42,0,0,1,Clear,5028,174
17/05/2014 16:00,None,67,4,158,9,9,292.02,0,0,40,Clouds,4893,73
17/05/2014 17:00,None,52,2,180,9,9,292.05,0,0,0,Clear,4906,106
17/05/2014 18:00,None,43,5,175,9,9,292,0,0,75,Clouds,4258,78
17/05/2014 19:00,None,43,2,190,9,9,291.58,0,0,75,Clouds,3699,210
17/05/2014 20:00,None,38,5,175,1,1,290.8,0,0,0,Clear,3317,144
17/05/2014 21:00,None,44,2,213,1,1,288.13,0,0,75,Clouds,3226,100
17/05/2014 22:00,None,33,5,184,5,5,286.73,0,0,90,Clouds,3061,298
17/05/2014 23:00,None,38,3,190,9,9,285.45,0,0,75,Clouds,2473,291
18/05/2014 00:00,None,30,1,90,7,7,285.11,0,0,32,Clouds,1324,282
18/05/2014 01:00,None,36,1,190,5,5,284.99,0,0,1,Clear,859,30
18/05/2014 02:00,None,36,3,150,9,9,284.61,0,0,1,Clear,614,11
18/05/2014 03:00,None,38,3,142,7,7,284.15,0,0,1,Clear,389,88
18/05/2014 04:00,None,30,4,164,1,1,283.67,0,0,1,Clear,357,53
18/05/2014 05:00,None,37,4,164,2,2,283.48,0,0,1,Clear,595,203
18/05/2014 06:00,None,44,1,159,2,2,282.97,0,0,1,Clear,1026,80
18/05/2014 07:00,None,47,4,155,4,4,284.23,0,0,1,Clear,1336,45
18/05/2014 08:00,None,50,4,155,3,3,286.09,0,0,1,Clear,2217,55
18/05/2014 09:00,None,54,4,168,3,3,288.33,0,0,1,Clear,3349,244
18/05/2014 10:00,None,56,4,168,8,8,291.35,0,0,1,Clear,4131,233
18/05/2014 11:00,None,51,3,160,1,1,292.87,0,0,1,Clear,4351,76
18/05/2014 12:00,None,62,3,164,5,5,294.01,0,0,0,Haze,5064,268
18/05/2014 13:00,None,55,3,160,2,2,294.68,0,0,40,Clouds,4879,128
18/05/2014 14:00,None,67,3,170,3,3,295.12,0,0,40,Clouds,4914,54
18/05/2014 15:00,None,67,2,120,4,4,295.19,0,0,1,Clear,4786,34
18/05/2014 16:00,None,62,2,130,1,1,295.16,0,0,40,Clouds,4734,174
18/05/2014 17:00,None,59,3,130,6,6,295.16,0,0,75,Clouds,4193,173
18/05/2014 18:00,None,59,3,160,8,8,295.1,0,0,0,Clear,3944,284
18/05/2014 19:00,None,49,4,160,1,1,294.62,0,0,0,Clear,3457,54
18/05/2014 20:00,None,46,4,140,8,8,293.39,0,0,1,Clear,3145,220
18/05/2014 21:00,None,36,4,180,6,6,291.28,0,0,1,Clear,2760,234
18/05/2014 22:00,None,41,5,170,7,7,290.55,0,0,1,Clear,2002,155
18/05/2014 23:00,None,44,5,180,8,8,289.72,0,0,1,Clear,1150,296
19/05/2014 00:00,None,44,4,200,8,8,289.47,0,0,1,Clear,585,19
19/05/2014 01:00,None,47,5,190,9,9,288.58,0,0,1,Clear,381,17
19/05/2014 02:00,None,50,4,180,3,3,288.36,0,0,40,Clouds,295,43
19/05/2014 03:00,None,47,3,190,5,5,288.07,0,0,75,Clouds,402,243
19/05/2014 04:00,None,57,3,170,8,8,287.6,0,0,75,Clouds,823,190
19/05/2014 05:00,None,60,2,190,6,6,287.48,0,0,75,Clouds,2815,21
19/05/2014 06:00,None,60,3,170,7,7,287.35,0,0,90,Clouds,5814,247
19/05/2014 07:00,None,73,2,140,5,5,287.32,0,0,88,Clouds,5909,201
19/05/2014 08:00,None,69,5,160,7,7,287.13,0,0,90,Rain,6344,282
19/05/2014 08:00,None,73,4,170,8,8,287.13,0,0,90,Drizzle,6344,11
19/05/2014 09:00,None,73,3,170,7,7,286.49,0,0,90,Rain,4877,36
19/05/2014 10:00,None,77,1,180,8,8,286.14,0.25,0,92,Rain,4295,162
19/05/2014 10:00,None,77,3,170,1,1,286.14,0.25,0,92,Drizzle,4295,149
19/05/2014 10:00,None,82,2,170,9,9,286.14,0.25,0,92,Thunderstorm,4295,202
19/05/2014 11:00,None,82,3,170,6,6,284.96,4.45,0,90,Rain,4170,104
19/05/2014 11:00,None,88,2,170,9,9,284.96,4.45,0,90,Thunderstorm,4170,177
19/05/2014 11:00,None,88,2,170,2,2,284.96,4.45,0,90,Mist,4170,14
19/05/2014 12:00,None,77,2,210,1,1,284.49,5.27,0,92,Rain,4463,229
19/05/2014 12:00,None,78,2,210,9,9,284.49,5.27,0,92,Mist,4463,37
19/05/2014 12:00,None,69,2,170,5,5,284.49,5.27,0,92,Thunderstorm,4463,258
19/05/2014 13:00,None,65,3,180,7,7,284.31,11.58,0,92,Rain,4388,81
19/05/2014 13:00,None,61,2,0,8,8,284.31,11.58,0,92,Thunderstorm,4388,143
19/05/2014 13:00,None,57,1,0,4,4,284.31,11.58,0,92,Mist,4388,283
19/05/2014 14:00,None,57,4,220,2,2,284.3,7.02,0,90,Rain,4922,201
19/05/2014 14:00,None,57,3,190,1,1,284.3,7.02,0,90,Thunderstorm,4922,44
19/05/2014 14:00,None,51,3,210,3,3,284.3,7.02,0,90,Mist,4922,135
19/05/2014 15:00,None,51,4,240,7,7,284.37,3.08,0,92,Rain,5461,26
19/05/2014 15:00,None,48,3,240,2,2,284.37,3.08,0,92,Thunderstorm,5461,119
19/05/2014 15:00,None,51,0,0,9,9,284.37,3.08,0,92,Mist,5461,97
19/05/2014 16:00,None,69,6,300,7,7,284.32,1.98,0,90,Rain,6215,19
19/05/2014 16:00,None,83,4,330,6,6,284.32,1.98,0,90,Mist,6215,60
19/05/2014 16:00,None,78,3,10,9,9,284.32,1.98,0,90,Thunderstorm,6215,121
19/05/2014 17:00,None,83,1,50,9,9,284.33,1.47,0,90,Rain,5794,61
19/05/2014 18:00,None,88,2,360,3,3,284.36,1.04,0,92,Rain,4123,246
19/05/2014 18:00,None,88,1,10,6,6,284.36,1.04,0,92,Mist,4123,298
19/05/2014 19:00,None,94,3,330,7,7,284.66,0.44,0,92,Rain,2923,106
19/05/2014 19:00,None,94,0,0,8,8,284.66,0.44,0,92,Mist,2923,282
19/05/2014 19:00,None,88,2,340,9,9,284.66,0.44,0,92,Drizzle,2923,186
19/05/2014 20:00,None,100,2,330,1,1,284.82,1.33,0,90,Rain,2527,239
19/05/2014 20:00,None,93,2,340,8,8,284.82,1.33,0,90,Mist,2527,136
19/05/2014 20:00,None,100,3,350,7,7,284.82,1.33,0,90,Drizzle,2527,272
19/05/2014 21:00,None,94,3,340,4,4,284.95,0.47,0,68,Rain,2404,275
19/05/2014 21:00,None,94,2,20,8,8,284.95,0.47,0,68,Drizzle,2404,296
19/05/2014 21:00,None,88,4,20,4,4,284.95,0.47,0,68,Mist,2404,34
19/05/2014 22:00,None,93,3,10,7,7,285.1,0.9,0,90,Rain,1522,194
19/05/2014 22:00,None,83,5,10,2,2,285.1,0.9,0,90,Mist,1522,74
19/05/2014 22:00,None,78,6,360,3,3,285.1,0.9,0,90,Drizzle,1522,140
19/05/2014 23:00,None,83,5,350,8,8,285.28,0.64,0,90,Rain,937,244
19/05/2014 23:00,None,77,5,10,1,1,285.28,0.64,0,90,Mist,937,122
20/05/2014 00:00,None,77,6,10,4,4,285.23,0.51,0,90,Rain,547,69
20/05/2014 00:00,None,77,4,40,7,7,285.23,0.51,0,90,Mist,547,23
20/05/2014 01:00,None,77,5,20,2,2,285.19,0.25,0,75,Rain,320,96
20/05/2014 01:00,None,77,4,340,2,2,285.19,0.25,0,75,Mist,320,23
20/05/2014 02:00,None,77,6,360,7,7,284.68,0.64,0,1,Rain,255,182
20/05/2014 02:00,None,82,6,30,3,3,284.68,0.64,0,1,Mist,255,11
20/05/2014 03:00,None,88,3,20,2,2,284.43,0.25,0,75,Rain,353,253
20/05/2014 03:00,None,88,2,360,7,7,284.43,0.25,0,75,Mist,353,169
20/05/2014 03:00,None,82,2,330,7,7,284.43,0.25,0,75,Fog,353,273
20/05/2014 04:00,None,87,3,350,5,5,284.05,0.25,0,1,Rain,807,227
20/05/2014 04:00,None,87,2,350,1,1,284.05,0.25,0,1,Mist,807,280
20/05/2014 05:00,None,82,2,360,6,6,283.79,0.64,0,0,Rain,2917,43
20/05/2014 05:00,None,82,0,0,4,4,283.79,0.64,0,0,Mist,2917,158
20/05/2014 05:00,None,82,3,10,5,5,283.79,0.64,0,0,Fog,2917,18
20/05/2014 06:00,None,87,2,360,5,5,284.03,0.76,0,90,Rain,5874,49
20/05/2014 06:00,None,82,2,20,2,2,284.03,0.76,0,90,Mist,5874,263
20/05/2014 06:00,None,72,2,50,9,9,284.03,0.76,0,90,Fog,5874,35
20/05/2014 07:00,None,63,2,100,1,1,284.61,0.51,0,90,Rain,6885,34
20/05/2014 07:00,None,77,1,140,9,9,284.61,0.51,0,90,Mist,6885,208
20/05/2014 07:00,None,64,0,0,7,7,284.61,0.51,0,90,Fog,6885,100
20/05/2014 08:00,None,60,2,90,1,1,285.45,0.76,0,90,Rain,6182,54
20/05/2014 08:00,None,47,2,0,5,5,285.45,0.76,0,90,Mist,6182,234
20/05/2014 08:00,None,47,1,0,2,2,285.45,0.76,0,90,Fog,6182,286
20/05/2014 09:00,None,44,1,0,5,5,286.34,0.25,0,90,Rain,5181,98
20/05/2014 09:00,None,44,2,0,3,3,286.34,0.25,0,90,Mist,5181,184
20/05/2014 10:00,None,39,3,0,6,6,287.49,0.38,0,92,Rain,4614,70
20/05/2014 10:00,None,41,2,80,2,2,287.49,0.38,0,92,Mist,4614,279
20/05/2014 11:00,None,39,3,80,3,3,289.66,0.51,0,92,Rain,4861,209
20/05/2014 11:00,None,44,4,90,4,4,289.66,0.51,0,92,Haze,4861,85
20/05/2014 11:00,None,47,2,60,3,3,289.66,0.51,0,92,Mist,4861,184
20/05/2014 12:00,None,49,1,50,6,6,291.56,0.25,0,40,Rain,4945,283
20/05/2014 12:00,None,68,0,0,5,5,291.56,0.25,0,40,Haze,4945,32
20/05/2014 13:00,None,77,0,0,3,3,292.86,0,0,1,Haze,5224,35
20/05/2014 14:00,None,68,2,20,8,8,294.09,0.25,0,92,Rain,5523,239
20/05/2014 14:00,None,77,1,50,7,7,294.09,0.25,0,92,Haze,5523,203
20/05/2014 15:00,None,77,0,0,7,7,295.83,0,0,1,Clear,6021,139
20/05/2014 16:00,None,87,0,0,3,3,297.33,0,0,1,Clear,6689,159
20/05/2014 17:00,None,81,0,0,5,5,298.29,0,0,1,Clear,6165,124
20/05/2014 18:00,None,87,0,0,1,1,297.33,0.25,0,40,Rain,4573,175
20/05/2014 19:00,None,77,3,120,8,8,297.06,0,0,92,Clouds,3501,258
20/05/2014 20:00,None,63,3,130,7,7,295.78,0,0,92,Clouds,3309,179
20/05/2014 21:00,None,52,3,150,4,4,293.53,0,0,1,Haze,2822,165
20/05/2014 22:00,None,40,4,160,9,9,292.06,0,0,1,Clear,1926,72
20/05/2014 23:00,None,40,3,130,5,5,291.08,0,0,1,Mist,2504,282
21/05/2014 00:00,None,36,4,140,1,1,290.02,0,0,0,Mist,851,252
21/05/2014 01:00,None,34,3,110,6,6,289.51,0.25,0,1,Rain,474,196
21/05/2014 01:00,None,28,5,120,7,7,289.51,0.25,0,1,Mist,474,124
21/05/2014 02:00,None,32,3,90,9,9,288.94,0,0,0,Clear,370,267
21/05/2014 04:00,None,26,3,100,7,7,286.93,0,0,1,Clear,806,216
21/05/2014 05:00,None,26,5,130,5,5,286.33,0,0,1,Clear,2971,117
21/05/2014 06:00,None,24,4,110,6,6,284.85,0,0,1,Clear,5917,265
21/05/2014 07:00,None,26,5,130,9,9,286.06,0,0,90,Clouds,6671,118
21/05/2014 08:00,None,28,3,130,4,4,286.15,0,0,75,Clouds,6161,256
21/05/2014 09:00,None,29,3,130,8,8,286.6,0,0,90,Clouds,5408,235
21/05/2014 10:00,None,31,3,120,1,1,287.36,0,0,0,Clear,4584,187
21/05/2014 11:00,None,35,3,110,8,8,287.27,0,0,75,Clouds,4878,152
21/05/2014 12:00,None,43,2,120,4,4,288.9,0,0,75,Clouds,5004,155
21/05/2014 13:00,None,52,2,130,3,3,289.66,0,0,75,Clouds,4979,86
21/05/2014 14:00,None,48,3,130,2,2,289.79,0,0,24,Clouds,5391,47
21/05/2014 15:00,None,52,2,130,7,7,290.8,0,0,75,Clouds,5791,89
21/05/2014 16:00,None,59,0,0,5,5,291.11,0,0,40,Clouds,6701,157
21/05/2014 17:00,None,68,2,110,2,2,291.28,0,0,1,Clear,6205,291
21/05/2014 18:00,None,68,2,70,6,6,290.92,0,0,1,Clear,4636,130
21/05/2014 19:00,None,68,4,110,4,4,290.77,0,0,0,Clear,3319,163
21/05/2014 20:00,None,64,3,130,9,9,289.89,0,0,0,Clear,3034,283
21/05/2014 21:00,None,60,2,130,8,8,287.94,0,0,1,Clear,2719,181
21/05/2014 22:00,None,57,3,160,3,3,286.45,0,0,1,Clear,1879,144
21/05/2014 23:00,None,54,3,120,3,3,285.26,0,0,1,Clear,1089,245
22/05/2014 00:00,None,51,2,130,5,5,284.39,0,0,1,Clear,656,44
22/05/2014 01:00,None,51,4,140,9,9,283.35,0,0,1,Clear,384,21
22/05/2014 02:00,None,42,5,120,4,4,283.03,0,0,0,Clear,304,248
22/05/2014 03:00,None,42,7,110,3,3,281.95,0,0,1,Clear,394,50
22/05/2014 04:00,None,38,6,110,5,5,281.46,0,0,1,Clear,781,63
22/05/2014 05:00,None,33,6,110,9,9,281.48,0,0,1,Clear,2944,138
22/05/2014 06:00,None,33,6,120,3,3,281.52,0,0,1,Clear,5850,290
22/05/2014 07:00,None,30,7,110,9,9,283.02,0,0,0,Clear,6547,258
22/05/2014 08:00,None,36,5,120,8,8,283.15,0,0,1,Clear,6177,280
22/05/2014 09:00,None,39,4,130,2,2,286.15,0,0,1,Clear,5290,84
22/05/2014 10:00,None,41,4,140,7,7,287.4,0,0,75,Clouds,4676,182
22/05/2014 11:00,None,44,4,150,3,3,287.66,0,0,40,Clouds,4977,54
22/05/2014 12:00,None,46,3,140,4,4,290.32,0,0,0,Clear,5032,179
22/05/2014 13:00,None,49,4,140,7,7,290.9,0,0,1,Clear,5199,29
22/05/2014 14:00,None,53,4,150,7,7,291.9,0,0,1,Clear,5509,254
22/05/2014 15:00,None,53,3,140,8,8,292.27,0,0,1,Clear,6175,216
22/05/2014 16:00,None,56,3,130,7,7,294.02,0,0,1,Clear,6413,125
22/05/2014 17:00,None,60,3,140,3,3,294.44,0,0,1,Clear,6241,176
22/05/2014 18:00,None,64,4,140,9,9,294.73,0,0,0,Clear,4914,294
22/05/2014 19:00,None,64,3,150,6,6,294.15,0,0,1,Clear,3525,285
